epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,152.256,0.89637,0.59945,0.91113,0.90183,0.90875,0.94642,0.70272,0.86692,0.61735,0.88886,0.000636245,0.000636245,0.000636245
24,158.781,0.88723,0.5787,0.90493,0.9311,0.91264,0.94777,0.71551,0.8768,0.64728,0.89142,0.000632711,0.000632711,0.000632711
25,165.321,0.89555,0.57751,0.91004,0.89617,0.93126,0.94905,0.70663,0.8771,0.64665,0.89425,0.000629177,0.000629177,0.000629177
26,171.913,0.87607,0.57031,0.89839,0.92939,0.90586,0.95616,0.70989,0.88692,0.61705,0.89555,0.000625642,0.000625642,0.000625642
27,178.447,0.88469,0.57576,0.91107,0.90813,0.93528,0.95432,0.71405,0.91293,0.61231,0.90196,0.000622108,0.000622108,0.000622108
28,184.955,0.87729,0.57059,0.8987,0.92423,0.93035,0.94529,0.70845,0.86682,0.59654,0.8897,0.000618574,0.000618574,0.000618574
29,191.463,0.86422,0.55512,0.89425,0.896,0.90456,0.93962,0.69596,0.88151,0.62986,0.89513,0.00061504,0.00061504,0.00061504
30,197.959,0.86541,0.55771,0.90346,0.93849,0.92483,0.95385,0.71702,0.87409,0.58518,0.89233,0.000611505,0.000611505,0.000611505
31,204.535,0.85925,0.54463,0.89829,0.92097,0.92245,0.94906,0.71575,0.87442,0.63536,0.89775,0.000607971,0.000607971,0.000607971
32,211.085,0.85895,0.54603,0.895,0.93312,0.91616,0.95537,0.73204,0.84762,0.5428,0.87862,0.000604437,0.000604437,0.000604437
33,217.668,0.84697,0.53221,0.89591,0.93586,0.92499,0.96627,0.72878,0.8722,0.57331,0.88652,0.000600902,0.000600902,0.000600902
34,224.17,0.83882,0.52747,0.88883,0.91603,0.92056,0.96116,0.73998,0.8463,0.56114,0.88026,0.000597368,0.000597368,0.000597368
35,230.721,0.85482,0.53268,0.89522,0.94055,0.90443,0.95573,0.71613,0.85495,0.59286,0.88361,0.000593834,0.000593834,0.000593834
36,237.235,0.8651,0.53244,0.89748,0.94187,0.91606,0.95302,0.70589,0.89068,0.55892,0.88954,0.0005903,0.0005903,0.0005903
37,243.714,0.84621,0.5341,0.89654,0.91769,0.89471,0.93893,0.70759,0.86823,0.59547,0.88412,0.000586765,0.000586765,0.000586765
38,250.196,0.83535,0.51708,0.89415,0.91597,0.91637,0.93356,0.71154,0.88041,0.65828,0.8989,0.000583231,0.000583231,0.000583231
39,256.767,0.83222,0.52241,0.89473,0.93128,0.90393,0.94876,0.71624,0.86787,0.60861,0.89196,0.000579697,0.000579697,0.000579697
40,263.339,0.83734,0.51905,0.89017,0.91951,0.90933,0.9369,0.71098,0.86821,0.59929,0.89428,0.000576162,0.000576162,0.000576162
41,269.897,0.8268,0.50966,0.89046,0.91296,0.90963,0.946,0.72415,0.84658,0.59889,0.88633,0.000572628,0.000572628,0.000572628
42,276.451,0.83044,0.51031,0.88394,0.90056,0.91597,0.95291,0.72486,0.90058,0.60134,0.90408,0.000569094,0.000569094,0.000569094
43,282.972,0.82178,0.50219,0.88629,0.92164,0.89331,0.94236,0.73312,0.86679,0.60497,0.89271,0.000565559,0.000565559,0.000565559
44,289.52,0.81364,0.49536,0.88006,0.91949,0.92424,0.95467,0.72916,0.88554,0.61636,0.90026,0.000562025,0.000562025,0.000562025
45,296.064,0.83468,0.50966,0.89078,0.93395,0.91423,0.95652,0.73917,0.8339,0.5453,0.87892,0.000558491,0.000558491,0.000558491
46,302.57,0.82429,0.4971,0.88675,0.9332,0.93994,0.95541,0.71672,0.89079,0.56179,0.89169,0.000554956,0.000554956,0.000554956
47,309.111,0.82785,0.49527,0.88783,0.92981,0.91919,0.95228,0.72042,0.85839,0.59001,0.88704,0.000551422,0.000551422,0.000551422
48,315.623,0.81148,0.49705,0.88149,0.95006,0.9256,0.95939,0.73159,0.90232,0.55266,0.90659,0.000547888,0.000547888,0.000547888
49,322.143,0.80425,0.48448,0.88463,0.92281,0.93942,0.95089,0.72449,0.86616,0.54449,0.89404,0.000544354,0.000544354,0.000544354
50,328.678,0.80229,0.48182,0.88475,0.93682,0.93556,0.95034,0.7251,0.84391,0.55043,0.8836,0.000540819,0.000540819,0.000540819
51,335.222,0.81661,0.48169,0.88422,0.93261,0.92582,0.95827,0.73026,0.86932,0.5435,0.89519,0.000537285,0.000537285,0.000537285
52,341.685,0.80758,0.48133,0.88062,0.94199,0.92069,0.96097,0.73479,0.86122,0.5264,0.88386,0.000533751,0.000533751,0.000533751
53,348.202,0.79007,0.47148,0.88166,0.92503,0.92038,0.95215,0.7361,0.833,0.5551,0.8783,0.000530216,0.000530216,0.000530216
54,354.735,0.79806,0.48119,0.88234,0.91866,0.94099,0.95853,0.73425,0.8531,0.54228,0.88779,0.000526682,0.000526682,0.000526682
55,361.219,0.79527,0.47485,0.88,0.92907,0.9337,0.95601,0.74136,0.85256,0.55778,0.88219,0.000523148,0.000523148,0.000523148
56,367.779,0.77998,0.47144,0.87843,0.92945,0.91806,0.95624,0.72256,0.86193,0.5775,0.89022,0.000519613,0.000519613,0.000519613
57,374.318,0.78759,0.47362,0.88006,0.93614,0.928,0.95147,0.74087,0.84479,0.5398,0.88277,0.000516079,0.000516079,0.000516079
58,380.797,0.77985,0.4725,0.87882,0.96394,0.91157,0.95691,0.73456,0.86403,0.53914,0.89213,0.000512545,0.000512545,0.000512545
59,387.286,0.78166,0.47544,0.87764,0.90682,0.91807,0.94693,0.71903,0.83586,0.56794,0.8792,0.000509011,0.000509011,0.000509011
60,393.787,0.78733,0.47218,0.87929,0.92417,0.92692,0.95494,0.73954,0.86382,0.54384,0.89078,0.000505476,0.000505476,0.000505476
61,400.335,0.77019,0.45486,0.87383,0.91085,0.94303,0.95378,0.73708,0.82303,0.52547,0.87535,0.000501942,0.000501942,0.000501942
62,406.873,0.77554,0.45989,0.86861,0.94567,0.91293,0.95695,0.7314,0.85202,0.55621,0.87887,0.000498408,0.000498408,0.000498408
63,413.392,0.77792,0.45982,0.87847,0.94006,0.90462,0.95317,0.72678,0.85554,0.52921,0.88274,0.000494873,0.000494873,0.000494873
64,419.882,0.78362,0.46126,0.87858,0.91788,0.93894,0.9603,0.74788,0.84546,0.52753,0.88639,0.000491339,0.000491339,0.000491339
65,426.373,0.75804,0.45101,0.87152,0.93072,0.9455,0.96005,0.74203,0.82946,0.5169,0.87791,0.000487805,0.000487805,0.000487805
66,432.852,0.77801,0.45604,0.8768,0.94164,0.92025,0.95879,0.73814,0.84851,0.53769,0.88473,0.000484271,0.000484271,0.000484271
67,439.358,0.74746,0.4471,0.87022,0.92204,0.91984,0.95218,0.74693,0.82372,0.52314,0.88119,0.000480736,0.000480736,0.000480736
68,445.824,0.75772,0.44325,0.86789,0.93791,0.91941,0.96425,0.75833,0.81982,0.50927,0.87893,0.000477202,0.000477202,0.000477202
69,452.323,0.76952,0.45074,0.87258,0.91667,0.93584,0.96146,0.7395,0.84676,0.51949,0.89312,0.000473668,0.000473668,0.000473668
70,458.883,0.7546,0.44358,0.86327,0.94709,0.9195,0.9519,0.73812,0.85512,0.5233,0.89622,0.000470133,0.000470133,0.000470133
71,465.43,0.75813,0.44903,0.87135,0.92252,0.9325,0.95208,0.74813,0.82966,0.55573,0.88436,0.000466599,0.000466599,0.000466599
72,471.953,0.74776,0.43816,0.86259,0.94627,0.90893,0.96019,0.73218,0.84123,0.58506,0.88665,0.000463065,0.000463065,0.000463065
73,478.468,0.74358,0.43225,0.8666,0.91998,0.91416,0.95867,0.75303,0.8267,0.51431,0.87355,0.00045953,0.00045953,0.00045953
74,485.011,0.75397,0.44173,0.86456,0.96092,0.90433,0.96101,0.74718,0.84517,0.51525,0.8808,0.000455996,0.000455996,0.000455996
75,491.533,0.75513,0.44152,0.86661,0.93661,0.93332,0.95947,0.73866,0.81431,0.5382,0.87342,0.000452462,0.000452462,0.000452462
76,498.058,0.73975,0.43133,0.8632,0.93309,0.92086,0.96213,0.74975,0.83421,0.5314,0.88936,0.000448928,0.000448928,0.000448928
77,504.541,0.73409,0.42642,0.86432,0.9446,0.92034,0.96042,0.75766,0.81529,0.50808,0.8769,0.000445393,0.000445393,0.000445393
78,511.025,0.74156,0.4322,0.86388,0.94075,0.93683,0.95646,0.74247,0.83248,0.5095,0.88168,0.000441859,0.000441859,0.000441859
79,517.601,0.73472,0.42548,0.86206,0.95539,0.91876,0.95752,0.74385,0.81258,0.49278,0.87844,0.000438325,0.000438325,0.000438325
80,524.186,0.73757,0.43005,0.85727,0.93593,0.91953,0.9567,0.74726,0.81689,0.50413,0.87887,0.00043479,0.00043479,0.00043479
81,530.731,0.74858,0.42997,0.86472,0.92776,0.92942,0.95602,0.74007,0.8039,0.51511,0.87411,0.000431256,0.000431256,0.000431256
82,537.272,0.73124,0.42597,0.86145,0.94918,0.90307,0.96691,0.75948,0.80351,0.49047,0.86661,0.000427722,0.000427722,0.000427722
83,543.814,0.72665,0.42201,0.85917,0.9244,0.94327,0.9662,0.76847,0.79452,0.48535,0.86851,0.000424187,0.000424187,0.000424187
84,550.365,0.72549,0.42246,0.8538,0.92975,0.92948,0.96384,0.7571,0.80634,0.49264,0.8724,0.000420653,0.000420653,0.000420653
85,556.911,0.72119,0.42304,0.85961,0.93325,0.93221,0.9682,0.76049,0.80359,0.48951,0.87812,0.000417119,0.000417119,0.000417119
86,563.462,0.73471,0.42525,0.86202,0.94632,0.93264,0.96431,0.74931,0.81602,0.4889,0.884,0.000413584,0.000413584,0.000413584
87,569.959,0.71609,0.41562,0.85996,0.93335,0.93068,0.96176,0.7541,0.83137,0.48308,0.88378,0.00041005,0.00041005,0.00041005
88,576.49,0.72689,0.41787,0.86626,0.95496,0.90398,0.96593,0.7532,0.82654,0.50624,0.87879,0.000406516,0.000406516,0.000406516
89,583.009,0.71461,0.40691,0.85833,0.93932,0.92455,0.95988,0.74523,0.83035,0.49926,0.87985,0.000402982,0.000402982,0.000402982
90,589.55,0.71025,0.41191,0.86049,0.94438,0.93574,0.96565,0.76444,0.80778,0.49577,0.87382,0.000399447,0.000399447,0.000399447
91,596.06,0.71975,0.41889,0.85753,0.92777,0.94108,0.96202,0.74997,0.83665,0.48359,0.88246,0.000395913,0.000395913,0.000395913
92,602.545,0.72576,0.42423,0.86107,0.93225,0.93351,0.96044,0.75444,0.82745,0.49245,0.87352,0.000392379,0.000392379,0.000392379
93,609.068,0.71229,0.41148,0.85937,0.93652,0.92547,0.9595,0.74919,0.81125,0.49785,0.87202,0.000388844,0.000388844,0.000388844
94,615.602,0.70968,0.41226,0.85591,0.94943,0.92578,0.96206,0.75517,0.79328,0.48884,0.8726,0.00038531,0.00038531,0.00038531
95,622.142,0.70297,0.40634,0.85426,0.95339,0.90656,0.95645,0.7592,0.79853,0.51419,0.87315,0.000381776,0.000381776,0.000381776
96,628.625,0.70369,0.40497,0.8549,0.93299,0.94602,0.9564,0.75333,0.8127,0.4889,0.87642,0.000378242,0.000378242,0.000378242
97,635.158,0.70184,0.40765,0.85535,0.93412,0.94244,0.95804,0.75653,0.79054,0.50596,0.86711,0.000374707,0.000374707,0.000374707
98,641.708,0.71164,0.40565,0.86347,0.91339,0.95094,0.95786,0.75084,0.80265,0.46406,0.87117,0.000371173,0.000371173,0.000371173
99,648.252,0.70369,0.40207,0.85521,0.93661,0.92285,0.95422,0.75907,0.80011,0.49289,0.87668,0.000367639,0.000367639,0.000367639
100,654.746,0.70165,0.40471,0.85589,0.94375,0.93268,0.95884,0.74427,0.8086,0.47556,0.87286,0.000364104,0.000364104,0.000364104
101,661.261,0.69813,0.40212,0.85698,0.94883,0.90687,0.96134,0.75161,0.80579,0.49836,0.87239,0.00036057,0.00036057,0.00036057
102,667.795,0.70092,0.39822,0.85208,0.91252,0.94735,0.95794,0.75413,0.81423,0.50197,0.87739,0.000357036,0.000357036,0.000357036
103,674.309,0.7016,0.40814,0.85595,0.93146,0.94067,0.95712,0.7523,0.80046,0.48232,0.87031,0.000353501,0.000353501,0.000353501
104,680.836,0.70393,0.40448,0.85491,0.92459,0.94745,0.96045,0.75722,0.80207,0.52188,0.86927,0.000349967,0.000349967,0.000349967
105,687.325,0.68235,0.39136,0.8511,0.93977,0.92675,0.95848,0.75684,0.79909,0.49051,0.87246,0.000346433,0.000346433,0.000346433
106,693.862,0.69066,0.39765,0.85372,0.9501,0.93193,0.95101,0.74703,0.81683,0.5255,0.87687,0.000342899,0.000342899,0.000342899
107,700.329,0.68141,0.39554,0.85348,0.95017,0.92278,0.95984,0.75519,0.78663,0.49658,0.87348,0.000339364,0.000339364,0.000339364
108,706.854,0.68103,0.39289,0.85044,0.96414,0.91625,0.963,0.76164,0.79319,0.47042,0.87141,0.00033583,0.00033583,0.00033583
109,713.434,0.67825,0.39238,0.85027,0.94851,0.93943,0.96762,0.76288,0.79671,0.46357,0.8754,0.000332296,0.000332296,0.000332296
110,719.985,0.68891,0.39627,0.85526,0.93104,0.93965,0.96333,0.76308,0.78161,0.4854,0.87712,0.000328761,0.000328761,0.000328761
111,726.486,0.67605,0.38655,0.84878,0.94301,0.92608,0.96206,0.75757,0.79757,0.48474,0.87491,0.000325227,0.000325227,0.000325227
112,733.037,0.67973,0.38803,0.85502,0.93456,0.93241,0.9582,0.74572,0.81709,0.50212,0.87644,0.000321693,0.000321693,0.000321693
113,739.508,0.68394,0.38636,0.85286,0.92208,0.93987,0.96347,0.75261,0.80266,0.4704,0.87614,0.000318158,0.000318158,0.000318158
114,746.038,0.67328,0.38465,0.84811,0.9353,0.93813,0.96324,0.75973,0.78769,0.47565,0.87341,0.000314624,0.000314624,0.000314624
115,752.559,0.65944,0.37965,0.84345,0.96536,0.91735,0.9615,0.76294,0.79936,0.4665,0.87245,0.00031109,0.00031109,0.00031109
116,759.098,0.67131,0.38425,0.84554,0.94279,0.93173,0.96736,0.75598,0.80474,0.46644,0.87205,0.000307555,0.000307555,0.000307555
117,765.58,0.66542,0.37863,0.85126,0.94254,0.93213,0.96131,0.74786,0.78849,0.46413,0.86446,0.000304021,0.000304021,0.000304021
118,772.119,0.67557,0.38871,0.85229,0.9426,0.92686,0.96372,0.75252,0.78306,0.47969,0.8637,0.000300487,0.000300487,0.000300487
119,778.6,0.67853,0.38814,0.84916,0.95282,0.93044,0.96714,0.75585,0.77558,0.46919,0.86707,0.000296953,0.000296953,0.000296953
120,785.159,0.67064,0.38273,0.84501,0.95231,0.93486,0.9676,0.75848,0.76882,0.45115,0.86325,0.000293418,0.000293418,0.000293418
121,791.702,0.65651,0.3756,0.85139,0.94983,0.93178,0.96304,0.7616,0.78169,0.4775,0.86872,0.000289884,0.000289884,0.000289884
122,798.211,0.66356,0.37564,0.84726,0.96051,0.9281,0.96046,0.76087,0.78805,0.47275,0.87044,0.00028635,0.00028635,0.00028635
123,804.775,0.65146,0.3712,0.84532,0.94294,0.92254,0.95927,0.75977,0.78058,0.47956,0.86963,0.000282815,0.000282815,0.000282815
124,811.302,0.65528,0.36964,0.84393,0.95131,0.91281,0.95965,0.7585,0.78743,0.46103,0.87629,0.000279281,0.000279281,0.000279281
125,817.864,0.66513,0.37703,0.85103,0.93427,0.94482,0.96078,0.77261,0.77791,0.47202,0.86849,0.000275747,0.000275747,0.000275747
126,824.369,0.65949,0.37461,0.84669,0.94755,0.92643,0.96241,0.76548,0.76828,0.47434,0.86075,0.000272212,0.000272212,0.000272212
127,830.921,0.66411,0.37645,0.84269,0.94195,0.93089,0.96332,0.76879,0.7634,0.46615,0.86131,0.000268678,0.000268678,0.000268678
128,837.408,0.64835,0.36651,0.84205,0.95468,0.92448,0.96444,0.76189,0.78548,0.48133,0.86602,0.000265144,0.000265144,0.000265144
129,843.923,0.64653,0.37025,0.8387,0.93718,0.938,0.96622,0.76924,0.77005,0.47955,0.86851,0.00026161,0.00026161,0.00026161
130,850.423,0.6541,0.37215,0.84401,0.92777,0.93821,0.95731,0.75559,0.79011,0.48938,0.87618,0.000258075,0.000258075,0.000258075
131,856.933,0.65086,0.37026,0.84568,0.94181,0.91511,0.95851,0.76369,0.78158,0.49741,0.86921,0.000254541,0.000254541,0.000254541
132,863.462,0.63943,0.36062,0.83842,0.93395,0.9342,0.96184,0.76155,0.79056,0.50196,0.86873,0.000251007,0.000251007,0.000251007
133,869.931,0.64494,0.36054,0.83824,0.92664,0.9395,0.96154,0.7589,0.78974,0.46855,0.86761,0.000247472,0.000247472,0.000247472
134,876.414,0.64517,0.3653,0.84227,0.95267,0.92022,0.96337,0.75716,0.79453,0.48477,0.86803,0.000243938,0.000243938,0.000243938
135,882.888,0.64454,0.36663,0.83941,0.94136,0.93125,0.95715,0.75608,0.79369,0.4835,0.8644,0.000240404,0.000240404,0.000240404
136,889.478,0.63488,0.36087,0.84128,0.94894,0.92151,0.95327,0.75445,0.79907,0.4915,0.86521,0.000236869,0.000236869,0.000236869
137,896.028,0.63869,0.36661,0.84158,0.95321,0.90912,0.95778,0.75131,0.78771,0.48447,0.86828,0.000233335,0.000233335,0.000233335
138,902.544,0.62713,0.36247,0.83722,0.94873,0.93174,0.95842,0.76284,0.78041,0.48093,0.86533,0.000229801,0.000229801,0.000229801
139,909.062,0.63538,0.36281,0.83899,0.95872,0.92112,0.95968,0.7678,0.76982,0.48401,0.86348,0.000226267,0.000226267,0.000226267
140,915.599,0.63521,0.35526,0.83728,0.94659,0.92137,0.9581,0.76216,0.77459,0.47496,0.86783,0.000222732,0.000222732,0.000222732
141,922.126,0.61514,0.3524,0.83511,0.95838,0.91305,0.95594,0.75694,0.79869,0.48235,0.88365,0.000219198,0.000219198,0.000219198
142,928.589,0.632,0.35667,0.84011,0.96037,0.91734,0.95703,0.756,0.78688,0.46492,0.87181,0.000215664,0.000215664,0.000215664
143,935.126,0.62917,0.35667,0.83808,0.94962,0.92478,0.95401,0.74894,0.78978,0.47333,0.86884,0.000212129,0.000212129,0.000212129
144,941.642,0.64622,0.35944,0.8433,0.94941,0.92025,0.95754,0.75371,0.79698,0.47219,0.86897,0.000208595,0.000208595,0.000208595
145,948.161,0.63883,0.35877,0.84068,0.94284,0.92255,0.95755,0.75701,0.79264,0.45652,0.87809,0.000205061,0.000205061,0.000205061
146,954.693,0.63959,0.35929,0.84124,0.92937,0.93042,0.95639,0.75849,0.79912,0.46695,0.87855,0.000201527,0.000201527,0.000201527
147,961.225,0.6279,0.3521,0.83696,0.92901,0.92696,0.95659,0.75546,0.79609,0.47219,0.87812,0.000197992,0.000197992,0.000197992
148,967.742,0.63,0.35533,0.83674,0.94088,0.91775,0.95663,0.75635,0.80301,0.48496,0.87618,0.000194458,0.000194458,0.000194458
149,974.32,0.61755,0.34895,0.83731,0.92844,0.92977,0.95851,0.76212,0.78651,0.48429,0.86802,0.000190924,0.000190924,0.000190924
150,980.863,0.62839,0.35445,0.83526,0.95599,0.91866,0.95416,0.76228,0.78081,0.47342,0.86849,0.000187389,0.000187389,0.000187389
151,987.416,0.623,0.35312,0.83556,0.94662,0.92755,0.95339,0.75645,0.78941,0.47633,0.87779,0.000183855,0.000183855,0.000183855
152,993.919,0.6272,0.35114,0.84131,0.95104,0.92184,0.95772,0.76042,0.77592,0.4592,0.86949,0.000180321,0.000180321,0.000180321
153,1000.38,0.62342,0.3507,0.83674,0.94213,0.93031,0.95576,0.76797,0.77274,0.46657,0.86696,0.000176786,0.000176786,0.000176786
154,1006.86,0.60615,0.34458,0.8325,0.93675,0.92793,0.95545,0.76082,0.76858,0.46312,0.86348,0.000173252,0.000173252,0.000173252
155,1013.36,0.60778,0.34558,0.83331,0.96075,0.91426,0.95904,0.76128,0.77361,0.45396,0.86369,0.000169718,0.000169718,0.000169718
156,1019.9,0.61232,0.34751,0.82891,0.95448,0.92077,0.95659,0.759,0.77268,0.45393,0.86846,0.000166183,0.000166183,0.000166183
157,1026.46,0.61519,0.34916,0.8345,0.9619,0.91605,0.95713,0.75495,0.78462,0.45971,0.87777,0.000162649,0.000162649,0.000162649
158,1032.94,0.61439,0.3491,0.83511,0.94336,0.91494,0.95638,0.75888,0.78012,0.46613,0.8735,0.000159115,0.000159115,0.000159115
159,1039.46,0.61037,0.34361,0.83529,0.95452,0.92091,0.95442,0.76714,0.7799,0.4719,0.87783,0.000155581,0.000155581,0.000155581
160,1045.99,0.59924,0.34059,0.82994,0.95002,0.92091,0.95623,0.76067,0.7736,0.47067,0.88003,0.000152046,0.000152046,0.000152046
161,1052.53,0.60585,0.3419,0.83589,0.95385,0.92419,0.9569,0.76407,0.78672,0.4533,0.87845,0.000148512,0.000148512,0.000148512
162,1059.07,0.6072,0.34148,0.83595,0.94336,0.91423,0.95307,0.75861,0.78395,0.47221,0.86916,0.000144978,0.000144978,0.000144978
163,1065.57,0.61468,0.34978,0.83736,0.95197,0.91981,0.95394,0.75814,0.78129,0.47498,0.86883,0.000141443,0.000141443,0.000141443
164,1072.13,0.60373,0.34039,0.83025,0.959,0.91978,0.95624,0.76284,0.78239,0.46668,0.87397,0.000137909,0.000137909,0.000137909
165,1078.67,0.59749,0.33262,0.83214,0.95472,0.9184,0.95776,0.76276,0.78064,0.46691,0.87449,0.000134375,0.000134375,0.000134375
166,1085.2,0.59853,0.3356,0.83174,0.95482,0.91374,0.95565,0.76303,0.77926,0.48075,0.8676,0.000130841,0.000130841,0.000130841
167,1091.71,0.59639,0.3337,0.83341,0.96048,0.91152,0.95504,0.76296,0.76883,0.48489,0.86795,0.000127306,0.000127306,0.000127306
168,1098.22,0.59107,0.33422,0.82793,0.9557,0.91884,0.95394,0.75738,0.77601,0.48102,0.86619,0.000123772,0.000123772,0.000123772
169,1104.74,0.60538,0.33548,0.83264,0.95484,0.91785,0.95773,0.76152,0.79371,0.47285,0.87972,0.000120238,0.000120238,0.000120238
170,1111.27,0.60324,0.33752,0.83239,0.95357,0.92052,0.95495,0.75719,0.79394,0.46102,0.8808,0.000116703,0.000116703,0.000116703
171,1117.77,0.58618,0.33332,0.83372,0.95076,0.92088,0.95713,0.76108,0.78798,0.46311,0.87508,0.000113169,0.000113169,0.000113169
172,1124.25,0.59051,0.33445,0.83346,0.9436,0.92721,0.95519,0.76229,0.78924,0.46488,0.87838,0.000109635,0.000109635,0.000109635
173,1130.74,0.58683,0.33109,0.8285,0.93632,0.93822,0.95625,0.76308,0.78678,0.45696,0.87898,0.0001061,0.0001061,0.0001061
174,1137.24,0.5858,0.32696,0.82966,0.93378,0.94449,0.95743,0.77025,0.78244,0.45414,0.87805,0.000102566,0.000102566,0.000102566
175,1143.79,0.58346,0.32839,0.83096,0.93481,0.94232,0.95512,0.76995,0.78513,0.45571,0.87998,9.90318e-05,9.90318e-05,9.90318e-05
176,1150.32,0.58235,0.32781,0.82886,0.95226,0.91595,0.95452,0.76443,0.78036,0.46533,0.88118,9.54975e-05,9.54975e-05,9.54975e-05
177,1156.82,0.58484,0.33026,0.833,0.95048,0.91907,0.95414,0.7641,0.78462,0.46365,0.88237,9.19632e-05,9.19632e-05,9.19632e-05
178,1163.38,0.58457,0.33225,0.83417,0.95767,0.91714,0.95422,0.76635,0.78707,0.4729,0.88343,8.84289e-05,8.84289e-05,8.84289e-05
179,1169.94,0.58593,0.32972,0.82933,0.94866,0.92436,0.95551,0.76399,0.78691,0.46966,0.88298,8.48946e-05,8.48946e-05,8.48946e-05
180,1176.4,0.57457,0.3279,0.83064,0.95404,0.91997,0.95588,0.76075,0.78797,0.46918,0.88316,8.13603e-05,8.13603e-05,8.13603e-05
181,1182.92,0.57802,0.32474,0.82782,0.94402,0.92885,0.95562,0.76237,0.77887,0.45616,0.87854,7.7826e-05,7.7826e-05,7.7826e-05
182,1189.46,0.5951,0.33123,0.83054,0.95596,0.91987,0.95671,0.7613,0.77747,0.45604,0.87762,7.42917e-05,7.42917e-05,7.42917e-05
183,1195.97,0.57209,0.32742,0.82899,0.95775,0.91608,0.95769,0.7665,0.76687,0.45055,0.87071,7.07574e-05,7.07574e-05,7.07574e-05
184,1202.48,0.57509,0.3261,0.82863,0.95551,0.91688,0.95576,0.76332,0.77543,0.45624,0.87562,6.72231e-05,6.72231e-05,6.72231e-05
